store_name,category,new_open,rating,visited_review,blog_review,store_id,address,business_hours,phone_num,lat_lng
소소화로,"육류,고기요리",없음,0.0,697,304,1437245886,경기 성남시 수정구 위례광장로 104 위례 한화 오벨리스크 센트럴스퀘어 1009호,"화
16:00 - 23:00
22:30 라스트오더 /수
16:00 - 23:00
22:30 라스트오더 /목
16:00 - 23:00
22:30 라스트오더 /금
16:00 - 23:00
22:30 라스트오더 /토
16:00 - 23:00
22:30 라스트오더 /일
16:00 - 23:00
22:30 라스트오더 /월
16:00 - 23:00
22:30 라스트오더 /",031-606-9003,"{'x': 37.4733441, 'y': 127.141595}"
읍천리382 위례점,카페,없음,0.0,648,264,1700634247,"경기 성남시 수정구 위례광장로 310 우성트램타워B동 105,106호","화
09:00 - 20:00
19:30 라스트오더 /수
09:00 - 20:00
19:30 라스트오더 /목
09:00 - 20:00
19:30 라스트오더 /금
09:00 - 20:00
19:30 라스트오더 /토
08:00 - 21:00
20:30 라스트오더 /일
08:00 - 21:00
20:30 라스트오더 /월
09:00 - 20:00
19:30 라스트오더 /",0507-1413-0388,"{'x': 37.472839, 'y': 127.1424342}"
오베토일이,브런치카페,없음,0.0,355,158,1152440869,경기 성남시 수정구 위례광장로 70 아트리버푸르지오1단지 상가층 1층,"화
10:00 - 19:00
15:00 - 17:00 브레이크타임
18:00 라스트오더 /수
10:00 - 19:00
15:00 - 17:00 브레이크타임
18:00 라스트오더 /목
10:00 - 19:00
15:00 - 17:00 브레이크타임
18:00 라스트오더 /금
10:00 - 19:00
15:00 - 17:00 브레이크타임
18:00 라스트오더 /토
11:00 - 19:00
18:00 라스트오더 /일
11:00 - 19:00
18:00 라스트오더 /월
정기휴무 (매주 월요일) /",0507-1392-2570,"{'x': 37.466259470285365, 'y': 127.14034709666092}"
위례 와인바 주연,와인,없음,4.7,334,108,1620043404,경기 성남시 수정구 위례서일로1길 8-13 101호,"화
17:00 - 02:00
01:00 라스트오더 /수
17:00 - 02:00
01:00 라스트오더 /목
17:00 - 02:00
01:00 라스트오더 /금
17:00 - 02:00
01:00 라스트오더 /토
17:00 - 02:00
01:00 라스트오더 /일
정기휴무 (매주 일요일) /월
17:00 - 02:00
01:00 라스트오더 /",0507-1358-5521,"{'x': 37.465239223990544, 'y': 127.13836681780612}"
등꺼비식당 위례본점,"육류,고기요리",없음,0.0,100,33,1144915208,"경기 성남시 수정구 위례광장로 19 104호,128호","화
11:00 - 22:00 /수
11:00 - 22:00 /목
11:00 - 22:00 /금
11:00 - 22:00 /토
11:00 - 22:00 /일
11:00 - 22:00 /월
11:00 - 22:00 /",0507-1381-9794,"{'x': 37.4656721, 'y': 127.14059017538332}"
진강정 위례본점,"치킨,닭강정",없음,0.0,442,79,1108601091,경기 성남시 수정구 위례광장로 104 위례한화오벨리스크 센트럴 1층중앙상가 1080호,"화
16:00 - 22:00
21:45 라스트오더 /수
12:00 - 22:00
15:00 - 16:00 브레이크타임
21:45 라스트오더 /목
12:00 - 22:00
15:00 - 16:00 브레이크타임
21:45 라스트오더 /금
12:00 - 22:00
15:00 - 16:00 브레이크타임
21:45 라스트오더 /토
12:00 - 22:00
15:00 - 16:00 브레이크타임
21:45 라스트오더 /일
12:00 - 22:00
15:00 - 16:00 브레이크타임
21:45 라스트오더 /월
정기휴무 (매주 월요일) /",0507-1366-3838,"{'x': 37.4733441, 'y': 127.141595}"
현대옥 위례신도시점,국밥,없음,0.0,797,65,1060766372,"경기 성남시 수정구 위례광장로 300 1층 144, 145호","매일
08:00 - 21:00
15:00 - 17:00 브레이크타임
20:20 라스트오더 /",0507-1399-9997,"{'x': 37.473447300000004, 'y': 127.1427856187999}"
그라츠커피랩 위례점,"카페,디저트",없음,0.0,312,64,1636345471,서울 송파구 위례광장로 270 송파와이즈더샵 1층 G103호 그라츠커피 위례점,"화
10:00 - 17:00 /수
10:00 - 17:00 /목
10:00 - 17:00 /금
10:00 - 17:00 /토
10:00 - 17:00 /일
10:00 - 17:00 /월
정기휴무 (매주 월요일) /",02-6080-2109,"{'x': 37.4814442152005, 'y': 127.14322386759278}"
크루아상148 위례점,베이커리,없음,0.0,367,77,1308186953,서울 송파구 위례광장로 290 상가동 1층 150호 크루아상148,"화
08:00 - 21:00 /수
08:00 - 21:00 /목
08:00 - 21:00 /금
08:00 - 21:00 /토
08:00 - 21:00 /일
08:00 - 21:00 /월
08:00 - 21:00 /",02-6952-1480,"{'x': 37.474597, 'y': 127.1432345}"
강릉엄지네꼬막집 위례점,조개요리,없음,4.35,317,53,1908800083,경기 성남시 수정구 위례광장로 82 상가동 201-202호,"매일
11:00 - 21:40
15:00 - 17:00 브레이크타임
20:50 라스트오더 /",031-755-3335,"{'x': 37.466259470285365, 'y': 127.14034709666092}"
곱분이곱창 위례점,"곱창,막창,양",없음,0.0,350,92,1558514609,경기 성남시 수정구 위례광장로 310 B동 1층 116호,"화
16:00 - 01:00
00:00 라스트오더 /수
16:00 - 01:00
00:00 라스트오더 /목
16:00 - 01:00
00:00 라스트오더 /금
16:00 - 01:00
00:00 라스트오더 /토
16:00 - 01:00
00:00 라스트오더 /일
16:00 - 01:00
00:00 라스트오더 /월
정기휴무 (매주 월요일) /",0507-1413-6988,"{'x': 37.472839, 'y': 127.1424342}"
마왕족발 위례신도시점,"족발,보쌈",없음,0.0,524,54,1972553375,서울 송파구 위례광장로 136 아이파크1차 상가 1층 마왕족발,"화
15:00 - 22:00 /수
15:00 - 22:00 /목
15:00 - 22:00 /금
15:00 - 22:00 /토
11:30 - 23:00 /일
11:30 - 23:00 /월
15:00 - 22:00 /",02-2043-3255,"{'x': 37.4756788, 'y': 127.1421441}"
본가할매순대국 위례광장직영점,"순대,순댓국",없음,0.0,319,22,1766117231,"서울 송파구 위례광장로 270 송파와이즈더샵 G동 106,107호","매일
00:00 - 24:00 /",0507-1488-5027,"{'x': 37.4814442152005, 'y': 127.14322386759278}"
데일리딜라이트,"스파게티,파스타전문",없음,0.0,311,93,1265041754,경기 성남시 수정구 위례광장로 300 위례중앙타워 2층 211호,"매일
09:30 - 21:00 /",0507-1333-2350,"{'x': 37.473447300000004, 'y': 127.1427856187999}"
노랑통닭 위례점,"치킨,닭강정",없음,4.38,555,200,172452034,경기 성남시 수정구 위례광장로 310 우성트램타워 A동 1층,"화(3/18)
휴무 /수
16:00 - 01:00 /목
16:00 - 01:00 /금
16:00 - 01:00 /토
13:00 - 01:00 /일
13:00 - 23:00 /월
16:00 - 01:00 /",0507-1440-1216,"{'x': 37.472839, 'y': 127.1424342}"
호식당 위례,일식당,없음,4.97,361,37,1860388198,경기 성남시 수정구 위례광장로 300 지하1층 B21호,"화
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /수
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /목
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /금
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /토
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /일
정기휴무 (매주 일요일) /월
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /",0507-1388-6841,"{'x': 37.473447300000004, 'y': 127.1427856187999}"
우리할매떡볶이 위례점,분식,없음,0.0,"1,644",62,1113823593,서울 송파구 위례광장로 290 푸르지오 2단지 상가 1층 141호,"매일
11:00 - 23:20 /",02-403-5220,"{'x': 37.474597, 'y': 127.1432345}"
라홍방마라탕 송파위례점,마라탕,없음,0.0,"1,209",28,1325210331,서울 송파구 위례광장로 230 아이파크상가 1동 A-109호,"화
정기휴무 (매주 화요일) /수
11:00 - 21:30
21:00 라스트오더 /목
11:00 - 21:30
21:00 라스트오더 /금
11:00 - 21:30
21:00 라스트오더 /토
11:00 - 21:30
21:00 라스트오더 /일
11:00 - 21:30
21:00 라스트오더 /월
11:00 - 21:30
21:00 라스트오더 /",070-4322-5000,"{'x': 37.4783867, 'y': 127.1434008}"
톤앤톤케이크,케이크전문,없음,0.0,288,7,1349387518,"경기 성남시 수정구 위례광장로 328 1층 120 호(우성 위례 타워, 현대자동차 전시장)","화
11:00 - 18:00 /수
11:00 - 18:00 /목
11:00 - 18:00 /금
11:00 - 18:00 /토
12:00 - 16:00 /일
정기휴무 (매주 일요일) /월
정기휴무 (매주 월요일) /",없음,"{'x': 37.466259470285365, 'y': 127.14034709666092}"
부성초밥 위례본점,"초밥,롤",없음,0.0,40,4,1915113019,서울 송파구 위례광장로 120 상가동 1층 154호,"매일
11:00 - 21:30
21:00 라스트오더 /",0507-1487-6002,"{'x': 37.4750397, 'y': 127.14116}"
롤링파스타 위례점,"스파게티,파스타전문",없음,4.66,941,123,1334909639,경기 성남시 수정구 위례광장로 322 아이플렉스 건물 1층 롤링파스타 위례점,"화
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /수
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /목
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /금
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /토
11:30 - 21:00
15:30 - 17:30 브레이크타임
20:30 라스트오더 /일
11:30 - 21:00
15:30 - 17:30 브레이크타임
20:30 라스트오더 /월
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /",031-756-5172,"{'x': 37.466259470285365, 'y': 127.14034709666092}"
복호두 송파위례점,호두과자,없음,0.0,576,77,1077482894,서울 송파구 위례광장로 290 133호,"화
08:00 - 20:00 /수
08:00 - 20:00 /목
08:00 - 20:00 /금
08:00 - 20:00 /토
08:00 - 20:00 /일
08:00 - 20:00 /월
08:00 - 20:00 /",0507-1383-6610,"{'x': 37.474597, 'y': 127.1432345}"
쌀통닭 위례점,"치킨,닭강정",없음,4.56,282,34,1388807382,서울 송파구 위례광장로 120 1층 145호,"화
16:00 - 01:30 /수
16:00 - 01:30 /목
16:00 - 01:30 /금
16:00 - 01:30 /토
14:00 - 01:30 /일
14:00 - 01:30 /월
16:00 - 01:30 /",031-723-8482,"{'x': 37.4750397, 'y': 127.14116}"
루이비타베이커리 위례점,"카페,디저트",없음,4.41,265,65,1458804663,경기 성남시 수정구 위례광장로 104 한화오벨리스크 센트럴스퀘어 1층 1066호,"화
정기휴무 (매주 화요일) /수
정기휴무 (매주 수요일) /목
12:00 - 18:00 /금
12:00 - 18:00 /토
11:30 - 18:00 /일
10:30 - 18:00 /월
정기휴무 (매주 월요일) /",0507-1381-3336,"{'x': 37.4733441, 'y': 127.141595}"
배스킨라빈스 위례중앙점,아이스크림,없음,4.41,"3,034",69,206171264,서울 송파구 위례광장로 136 위례아이파크,"매일
10:00 - 23:00 /",02-403-1131,"{'x': 37.4756788, 'y': 127.1421441}"
볏짚구이마을,"육류,고기요리",없음,0.0,360,177,1219309956,서울 송파구 위례광장로 120 중앙푸르지오1단지 1층 143 144,"화
정기휴무 (매주 화요일) /수
16:00 - 02:00
01:00 라스트오더 /목
16:00 - 02:00
01:00 라스트오더 /금
16:00 - 02:00
01:00 라스트오더 /토
12:00 - 02:00
01:00 라스트오더 /일
12:00 - 24:00
23:00 라스트오더 /월
16:00 - 02:00
01:00 라스트오더 /",0507-1421-8483,"{'x': 37.4750397, 'y': 127.14116}"
토리키치 위례중앙점,이자카야,없음,0.0,231,65,1439302352,서울 송파구 위례광장로 290 상가동 1층 125호,"매일
17:00 - 01:00 /",0507-1318-3341,"{'x': 37.474597, 'y': 127.1432345}"
파리바게뜨 위례아이파크점,베이커리,없음,4.4,"2,649",24,38248768,"서울 송파구 위례광장로 136 (장지동, 위례아이파크) 위례아이파크 상가동 1층 106,107,116,117호","매일
07:00 - 23:00 /",02-431-7500,"{'x': 37.4756788, 'y': 127.1421441}"
풍국면 송파위례점,국수,없음,0.0,144,47,1011639733,서울 송파구 위례광장로 230 상가 2동 1층 B-103호,"화
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /수
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /목
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /금
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /토
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /일
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더 /월
정기휴무 (매주 월요일) /",0507-1483-0733,"{'x': 37.4783867, 'y': 127.1434008}"
바티야,베이커리,없음,0.0,174,11,1673112896,서울 송파구 위례광장로 170 A동 1층 114호,"화(3/18)
휴무 /수
10:30 - 19:30 /목
10:30 - 19:30 /금
10:30 - 19:30 /토
10:30 - 19:30 /일
정기휴무 (매주 일요일) /월
10:30 - 19:30 /",0507-1348-0196,"{'x': 37.4789618, 'y': 127.1429015}"
건강밥상 곤드레,한식,없음,0.0,161,100,1160867697,"경기 성남시 수정구 위례광장로 104 2층 2205호, 2206호, 2207호","화
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 /수
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 /목
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 /금
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 /토
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 /일
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 /월
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 /",0507-1486-1592,"{'x': 37.4733441, 'y': 127.141595}"
국밥쟁이 위례점,국밥,없음,0.0,111,59,1078729705,서울 송파구 위례광장로 163 상가동 108호,"화
10:00 - 20:00 /수
10:00 - 20:00 /목
10:00 - 20:00 /금
10:00 - 20:00 /토
정기휴무 (매주 토요일) /일
정기휴무 (매주 일요일) /월
10:00 - 20:00 /",0507-1343-0308,"{'x': 37.47615430931036, 'y': 127.1440331375789}"
쌀어묵공방 송파위례점,분식,없음,4.24,198,68,1097021675,서울 송파구 위례광장로 188 아이온스퀘어 103호 쌀어묵공방,"화
11:00 - 21:00 /수
11:00 - 21:00 /목
11:00 - 21:00 /금
11:00 - 21:00 /토
정보없음 /일
정기휴무 (매주 일요일) /월
11:00 - 21:00 /",02-403-7773,"{'x': 37.481226649999996, 'y': 127.14248774455531}"
카페리프 위례점,"카페,디저트",새로오픈,0.0,14,5,1918623413,경기 성남시 수정구 위례광장로 320 아이에스샌트럴타워 1층 119호,"매일
10:00 - 21:00 /",070-8211-0527,"{'x': 37.466259470285365, 'y': 127.14034709666092}"
메가MGC커피 위례신도시,카페,없음,4.47,"2,005",22,1231775094,경기 성남시 수정구 위례광장로 310 우성트램타워 A동 107호,"매일
08:30 - 22:00
21:30 라스트오더 /",031-752-8764,"{'x': 37.472839, 'y': 127.1424342}"
60계치킨 위례신도시점,"치킨,닭강정",없음,4.22,396,79,286467730,서울 송파구 위례광장로 136 2층,"화
11:00 - 02:00 /수
11:00 - 02:00 /목
11:00 - 02:00 /금
11:00 - 02:00 /토
11:00 - 02:00 /일
11:00 - 01:00 /월
11:00 - 02:00 /",0507-1480-6606,"{'x': 37.4756788, 'y': 127.1421441}"
스시라,일식당,없음,0.0,90,111,1611227929,경기 성남시 수정구 위례광장로 320 아이에스센트럴타워 3층 318호,"화
12:00 - 22:00
15:00 - 19:00 브레이크타임 /수
12:00 - 22:00
15:00 - 19:00 브레이크타임 /목
12:00 - 22:00
15:00 - 19:00 브레이크타임 /금
12:00 - 22:00
15:00 - 19:00 브레이크타임 /토
12:00 - 22:00
15:00 - 19:00 브레이크타임 /일
12:00 - 22:00
15:00 - 19:00 브레이크타임 /월
정기휴무 (매주 월요일) /",0507-1385-1579,"{'x': 37.466259470285365, 'y': 127.14034709666092}"
없음,없음,없음,0.0,0,0,없음,없음,,없음,"{'x': 0, 'y': 0}"
